name,Npoints,Nboundary,ri,re,xcenter,ycenter,number,c,eig1,eig2,eig3,eig4
195,100,100,2.00600600600601,10,-2.66510283755652,5.31515369725161,20,0.2,0.108591156122872,0.209365161289543,0.288913878256574,0.416763204998947
196,100,100,2.01531531531532,10,-6.35415774582934,1.91279883610973,20,0.2,0.104428110159102,0.205791199500131,0.277074705808731,0.41163604776479
197,100,100,2.02462462462462,10,-1.93528093118356,5.98116714686535,20,0.2,0.10505882327261,0.20376111948555,0.285598543405613,0.414973012770398
198,100,100,2.03393393393393,10,-7.10339553020401,3.07594194489132,20,0.2,0.0950955720359777,0.199532659322695,0.253609637917997,0.395365583160347
199,100,100,2.04324324324324,10,3.13075273291497,-0.725065885341935,20,0.2,0.146722441802114,0.238059531946608,0.329991105048007,0.442862814327426
200,100,100,2.05255255255255,10,-4.64971321911201,4.83604229383822,20,0.2,0.101533904348665,0.203570544185437,0.272275370237405,0.407301206398754
201,100,100,2.06186186186186,10,-0.521609432450594,-0.747619141363168,20,0.2,0.209094523248831,0.2677763777669,0.31385555565056,0.412628064278798
202,100,100,2.07117117117117,10,-4.40749370463884,-4.74434931458177,20,0.2,0.104490553178849,0.207027905402517,0.280771353054975,0.411302882536459
203,100,100,2.08048048048048,10,2.82473546712677,-3.7467414324674,20,0.2,0.124771067459659,0.223903303684721,0.319485965094479,0.44348145041095
204,100,100,2.08978978978979,10,6.55325201379106,3.79796829002934,20,0.2,0.0974391850893519,0.201201053134282,0.257647468847263,0.400138038716558
205,100,100,2.0990990990991,10,1.00198151273246,2.24192745387933,20,0.2,0.167563846642242,0.254361550014177,0.343753513112391,0.445206867076983
206,100,100,2.10840840840841,10,0.334217317404123,6.49181740142226,20,0.2,0.103791957980809,0.20447077368487,0.282981474616281,0.41807312711553
207,100,100,2.11771771771772,10,5.7304478257003,-3.75652364752067,20,0.2,0.105131886022837,0.20495222585692,0.277172812932936,0.408910795397033
208,100,100,2.12702702702703,10,-4.8893814913007,-2.73616620444608,20,0.2,0.112524245173163,0.209102818052342,0.302340121301532,0.426777969943638
209,100,100,2.13633633633634,10,5.67474750196913,-0.27798130550624,20,0.2,0.110306176126705,0.210874779491156,0.299073628395842,0.422946736140688
210,100,100,2.14564564564565,10,-2.21928701447916,-3.25450394087138,20,0.2,0.140152688226178,0.232125153206282,0.330663063161336,0.451724863222723
211,100,100,2.15495495495496,10,-2.09413092508409,-6.96470502230947,20,0.2,0.0985717669542448,0.203651818747485,0.269090988246434,0.409795150013059
212,100,100,2.16426426426426,10,-0.0563063316765006,6.96785686815883,20,0.2,0.102257354521814,0.206020046153065,0.27572110107872,0.417974650358926
213,100,100,2.17357357357357,10,-7.16741078926109,-1.04539082339251,20,0.2,0.0995978727677764,0.20280005122451,0.267525858445459,0.405204263318874
214,100,100,2.18288288288288,10,4.14527679400484,5.32986129513,20,0.2,0.104941976971363,0.205210333424958,0.281370916290744,0.40663226010654
215,100,100,2.19219219219219,10,-3.1349873821939,-3.10971180344289,20,0.2,0.130426929339732,0.22897212406239,0.332845785166514,0.449054739641198
216,100,100,2.2015015015015,10,3.50209648086342,-1.48967914244956,20,0.2,0.141894574076181,0.236057809852526,0.34098353733996,0.455494831365859
217,100,100,2.21081081081081,10,3.5786400774997,-0.66775480887561,20,0.2,0.140468074251421,0.232809463330253,0.337863009292445,0.453616742633838
218,100,100,2.22012012012012,10,-4.41783498446706,5.30927258261438,20,0.2,0.104003664915248,0.205651038312904,0.278973990394796,0.416234258910633
219,100,100,2.22942942942943,10,3.97033012479098,-0.280824413068719,20,0.2,0.139453684835129,0.233019227249667,0.331509737573404,0.444298785559193
220,100,100,2.23873873873874,10,-5.05403979578343,4.17391383181265,20,0.2,0.105971248446828,0.211130298496616,0.286840451098598,0.418598478202954
221,100,100,2.24804804804805,10,-0.927245800655752,1.54123607557375,20,0.2,0.185862970991252,0.263212768445754,0.34739530415199,0.439675359857735
222,100,100,2.25735735735736,10,-0.694367337429453,-2.36215088725227,20,0.2,0.166150291494321,0.252401429599074,0.348515773958325,0.446595265302892
223,100,100,2.26666666666667,10,2.66620286397684,1.45506474568815,20,0.2,0.153833742133009,0.244281858851851,0.343941207113642,0.457276542024527
224,100,100,2.27597597597598,10,-4.81887799696781,2.0719113641947,20,0.2,0.118845669311609,0.215576586897318,0.311961642205885,0.428769127381278
225,100,100,2.28528528528529,10,2.11206352482091,4.97702274609644,20,0.2,0.117133847029739,0.211311556105357,0.304868480868494,0.428372185178736
226,100,100,2.29459459459459,10,-0.725647536714397,3.28463242720232,20,0.2,0.152327756725295,0.23870600602873,0.340104003336383,0.453729732877626
227,100,100,2.3039039039039,10,1.19819445711065,5.41235617286904,20,0.2,0.115517949878216,0.211926771688075,0.305390442102964,0.436091393066265
228,100,100,2.31321321321321,10,-5.39415655235186,-4.71430209974288,20,0.2,0.0986354562326819,0.200717023166653,0.271906671131393,0.404781327318884
229,100,100,2.32252252252252,10,0.382307375835444,1.63215711164688,20,0.2,0.19417656063702,0.269532604882676,0.347432157481297,0.44093218611282
230,100,100,2.33183183183183,10,-1.95056382377577,-6.99901066772695,20,0.2,0.100873831581011,0.200169393729471,0.275948704855801,0.409724755801478
231,100,100,2.34114114114114,10,-4.15259828850914,2.43941245780751,20,0.2,0.123046615645381,0.217282008012041,0.318209921938288,0.442970484427154
232,100,100,2.35045045045045,10,-6.85280537026701,-0.623705930910697,20,0.2,0.103051021224202,0.20365593564986,0.282875441504212,0.419312321915446
233,100,100,2.35975975975976,10,0.0346675926850877,4.96046612836789,20,0.2,0.123866780592321,0.219224577841541,0.321890795126674,0.444903160823086
234,100,100,2.36906906906907,10,3.56269798659957,0.913060679375244,20,0.2,0.141925143117082,0.228993081343053,0.336663548195114,0.450439072365824
235,100,100,2.37837837837838,10,5.62672551295089,0.902985733999844,20,0.2,0.11276680952415,0.210231818949699,0.300082641683668,0.424443509987834
236,100,100,2.38768768768769,10,-2.66196320888884,1.08753892522681,20,0.2,0.160574610836638,0.2501886884048,0.346941807597918,0.459266805687477
237,100,100,2.396996996997,10,1.81051912078268,5.76580829893971,20,0.2,0.110561131963189,0.209963620993297,0.290497691889709,0.417654202551605
238,100,100,2.40630630630631,10,-3.90656259550324,3.22251615054821,20,0.2,0.122055336389913,0.220369674515435,0.31761277316993,0.439647155492829
239,100,100,2.41561561561562,10,4.47230299727578,5.44999918943136,20,0.2,0.103837946928055,0.202902498259447,0.281437076289367,0.408848489000561
240,100,100,2.42492492492493,10,-0.553886883824427,-5.91552592122201,20,0.2,0.109687075652033,0.20941537463786,0.296730658798056,0.422184960145177
241,100,100,2.43423423423423,10,-1.05870797029992,5.73278070107528,20,0.2,0.111010214830667,0.213333433280859,0.298110837043445,0.427982727736172
242,100,100,2.44354354354354,10,-1.87377954779207,-4.54671535873933,20,0.2,0.122535388671354,0.221410484316841,0.320272311634881,0.443292632223186
243,100,100,2.45285285285285,10,2.56624977913272,7.0582176806212,20,0.2,0.0998098064490656,0.201326686472348,0.269658218724986,0.403900510857738
244,100,100,2.46216216216216,10,6.35519584351494,0.130966042318615,20,0.2,0.109236477469108,0.207484521945524,0.291481778042553,0.418480030180661
245,100,100,2.47147147147147,10,3.00486110661132,1.86840361963403,20,0.2,0.149158124025233,0.242382268484792,0.341090642701516,0.466206077307459
246,100,100,2.48078078078078,10,0.000624908002066863,1.26708077588359,20,0.2,0.214830436490392,0.284624822061546,0.343845501999435,0.431431906945131
247,100,100,2.49009009009009,10,-2.93165816824975,3.84516325028651,20,0.2,0.125118989287864,0.21868862770229,0.318961856403095,0.442352903769165
248,100,100,2.4993993993994,10,-1.15593175373275,4.20481903873378,20,0.2,0.131726660976959,0.227518546803616,0.329315080717682,0.452579691222784
249,100,100,2.50870870870871,10,6.35597152293719,-0.982941834679665,20,0.2,0.107530862430286,0.204277769390435,0.291680517535599,0.41159479733756
250,100,100,2.51801801801802,10,-0.815648449929682,1.14719483839631,20,0.2,0.21473692172897,0.284870080287974,0.360088383726139,0.442377485422675
251,100,100,2.52732732732733,10,4.32509488878318,-4.10526248876383,20,0.2,0.112621903146695,0.208603872363157,0.305869070467819,0.427696271622062
252,100,100,2.53663663663664,10,0.593850279470545,4.03122213487741,20,0.2,0.137564567140707,0.233194089026408,0.340336732872615,0.458758792244068
253,100,100,2.54594594594595,10,6.07237584197686,2.49229882967725,20,0.2,0.106342543023642,0.203525871436651,0.286851020938461,0.412591876644372
254,100,100,2.55525525525526,10,0.363742885130278,-4.39972313810142,20,0.2,0.130683369655275,0.223666841657726,0.330993357195904,0.455137136593771
255,100,100,2.56456456456457,10,-0.269326837897202,1.90077336411899,20,0.2,0.190518371163115,0.268902077935834,0.359079212598479,0.455563942958115
256,100,100,2.57387387387387,10,-2.16321023278412,6.96076279357483,20,0.2,0.102244209855985,0.204597485293538,0.274038915508844,0.414313640589584
257,100,100,2.58318318318318,10,4.85655347241461,-5.10338336748063,20,0.2,0.100966122137149,0.202003264139618,0.277945850990484,0.409188819317953
258,100,100,2.59249249249249,10,2.22170123212465,-2.41105163351444,20,0.2,0.157333885559139,0.244372269161584,0.347002127616594,0.463712824199116
259,100,100,2.6018018018018,10,-4.47177775162476,-3.05676849762055,20,0.2,0.117535850264791,0.21178414548108,0.308851375972409,0.433691933039963
260,100,100,2.61111111111111,10,-2.60056339511057,-0.968702871389976,20,0.2,0.168048903024139,0.254824781061239,0.349068317676101,0.460748225737865
261,100,100,2.62042042042042,10,-6.151836467113,-1.68983035956929,20,0.2,0.108875090922148,0.207644546376626,0.295306511904327,0.422440092607923
262,100,100,2.62972972972973,10,2.99292244230109,-1.42214038125122,20,0.2,0.158544477869898,0.250227146061535,0.348832396530574,0.466227623383145
263,100,100,2.63903903903904,10,-3.40392388371556,-0.868577336977043,20,0.2,0.150926402827034,0.242487462094119,0.345016319886275,0.457802791406401
264,100,100,2.64834834834835,10,0.11176601306559,3.60599785158237,20,0.2,0.151472093791316,0.246036715428441,0.354279110713313,0.46815316786988
265,100,100,2.65765765765766,10,0.297222017220475,-1.32563992418261,20,0.2,0.225563174355567,0.288036394480194,0.354510551645418,0.442364012591188
266,100,100,2.66696696696697,10,-0.511754248339818,3.98388777029211,20,0.2,0.141363290627126,0.232634157439846,0.337115151218751,0.459177244060446
267,100,100,2.67627627627628,10,1.18191515126131,5.70873232971136,20,0.2,0.117752489742261,0.213503995500808,0.307890901341376,0.431956213546107
268,100,100,2.68558558558559,10,2.26208608707876,4.8604566271454,20,0.2,0.121955224646359,0.214729254485617,0.317032100397701,0.434971184089833
269,100,100,2.6948948948949,10,3.68946820664355,-5.68633787247296,20,0.2,0.104830900377253,0.205106883305884,0.289787704728945,0.418804688642735
270,100,100,2.7042042042042,10,3.66336965290654,0.962030746270449,20,0.2,0.150835128935094,0.241308071557758,0.347085553692936,0.45880870380255
271,100,100,2.71351351351351,10,2.24702564931483,-6.76236897386807,20,0.2,0.104863068363556,0.200690134983234,0.284705851004983,0.410103848076385
272,100,100,2.72282282282282,10,-2.63546974983332,0.485107359629614,20,0.2,0.180324749495447,0.269714587625642,0.368255736612779,0.475783504821935
273,100,100,2.73213213213213,10,-5.30404609433972,-0.528460456105494,20,0.2,0.121662940039074,0.220736185312691,0.316755209129546,0.44176405041186
274,100,100,2.74144144144144,10,2.94959735019662,4.83536591322814,20,0.2,0.115725936904643,0.209362567278936,0.305525770724161,0.43480624240678
275,100,100,2.75075075075075,10,-2.21451929374809,1.81262341212009,20,0.2,0.165352501618101,0.253935875366769,0.362335016731685,0.474750249329309
276,100,100,2.76006006006006,10,-1.39581238491353,4.30490949620245,20,0.2,0.135239276102234,0.226365393537937,0.336541305504762,0.458122303862394
277,100,100,2.76936936936937,10,-5.71880724259351,2.03004040231531,20,0.2,0.113509084752231,0.207547455856114,0.29827301004668,0.418854129173667
278,100,100,2.77867867867868,10,-4.39548972328219,2.67117856019235,20,0.2,0.124894969752266,0.214377991746695,0.320905277351128,0.44209293667196
279,100,100,2.78798798798799,10,-1.38482014918084,-6.89783298791101,20,0.2,0.103486821737424,0.201674968906571,0.283373124859293,0.413929010423442
280,100,100,2.7972972972973,10,-3.1871556553779,1.7282726273912,20,0.2,0.147235680946054,0.242020365560014,0.34917605494259,0.470261032065569
281,100,100,2.80660660660661,10,-2.732577883009,1.07506555449041,20,0.2,0.166836557782144,0.252400556159231,0.354885266751712,0.467367276506346
282,100,100,2.81591591591592,10,-2.11547553890266,-0.827992885795234,20,0.2,0.186974201496923,0.270067336279008,0.36244775075723,0.470319601214908
283,100,100,2.82522522522523,10,2.7874491866526,-6.47413871138295,20,0.2,0.103236874514697,0.204591284478491,0.28407155677686,0.41071500069529
284,100,100,2.83453453453453,10,6.96395296804988,0.173730244220086,20,0.2,0.104417002172116,0.203699079090734,0.286098628714426,0.419066214846436
285,100,100,2.84384384384384,10,3.77014980518442,0.222015930573848,20,0.2,0.150060752675262,0.241812915982895,0.346108621757618,0.460432877341192
286,100,100,2.85315315315315,10,-4.55720462420597,-1.4551136091903,20,0.2,0.129249122785796,0.225109446976032,0.32410547236421,0.451923856234001
287,100,100,2.86246246246246,10,-6.23966496362486,-2.29148793096968,20,0.2,0.109542312761511,0.202840887788458,0.292679539260234,0.418380610548329
288,100,100,2.87177177177177,10,-0.955356473744265,-3.62425879400712,20,0.2,0.150761752217736,0.242248191172183,0.344659845018371,0.466521514298653
289,100,100,2.88108108108108,10,-2.15095969967786,3.6337490243951,20,0.2,0.138521874435976,0.235705361771245,0.337167228492451,0.462419078147898
290,100,100,2.89039039039039,10,-6.62803308292551,0.202392957285743,20,0.2,0.107060091090478,0.20640579740504,0.290456952048851,0.421166894804844
291,100,100,2.8996996996997,10,5.20801663332065,1.09664805333328,20,0.2,0.123835120162053,0.215485614797554,0.316959249331705,0.441406832619122
292,100,100,2.90900900900901,10,-1.47865934203569,0.132900881759157,20,0.2,0.230242043601741,0.304592460160403,0.383623489406375,0.472103678988825
293,100,100,2.91831831831832,10,6.47936120641082,0.517411002472039,20,0.2,0.110682078914052,0.208694200798951,0.29441649039066,0.421331826064645
294,100,100,2.92762762762763,10,-4.28285944820634,4.62093815535237,20,0.2,0.10995013575597,0.207385817581125,0.30010785878145,0.43114321718411
295,100,100,2.93693693693694,10,4.39930257417495,-1.87165538424703,20,0.2,0.132482165024644,0.228226231573733,0.332166711969861,0.455420191866559
296,100,100,2.94624624624625,10,5.21630767213834,-2.38587404637868,20,0.2,0.11658117607505,0.211743033684335,0.311185737238927,0.437965504182758
297,100,100,2.95555555555556,10,-1.66000653849136,5.69154922563115,20,0.2,0.117346068895304,0.210194530855565,0.311533409822724,0.435396216814653
298,100,100,2.96486486486487,10,-0.118987446829483,-5.42124344200836,20,0.2,0.121833955116139,0.21553175312533,0.316554177319964,0.438019431194384
299,100,100,2.97417417417417,10,5.64272487502967,2.79525723381341,20,0.2,0.1088196774444,0.207967539101733,0.298814847688123,0.425188547159869
300,100,100,2.98348348348348,10,0.748520925806146,-2.30177372011752,20,0.2,0.189331145364424,0.276174922757504,0.371727372071614,0.480789376296706
301,100,100,2.99279279279279,10,3.93428129129366,-1.68041993516094,20,0.2,0.143165485909982,0.238269020189333,0.341272201469069,0.468943363568599
302,100,100,3.0021021021021,10,3.46383164872577,5.02489914917084,20,0.2,0.112869721419439,0.208855291638253,0.306994765675939,0.43467959643557
303,100,100,3.01141141141141,10,5.91065767874529,1.7697495826838,20,0.2,0.112323086534643,0.209117331882663,0.302848302346579,0.427868904764552
304,100,100,3.02072072072072,10,4.57154914025274,2.22455018511355,20,0.2,0.127219614119196,0.219915147364718,0.322139939723732,0.449413558266265
305,100,100,3.03003003003003,10,5.45689863099318,2.86851946450252,20,0.2,0.116674576655766,0.209960166779856,0.304246028423711,0.432698605228511
306,100,100,3.03933933933934,10,-0.546494285363177,1.06444750878818,20,0.2,0.253879976021658,0.317317834971586,0.382155327466406,0.462183651772968
307,100,100,3.04864864864865,10,0.650886505912617,-0.87634610419237,20,0.2,0.247062269011429,0.313052216140511,0.387565891263534,0.468438364555721
308,100,100,3.05795795795796,10,4.80741699630049,0.775009789801457,20,0.2,0.137281271382971,0.226015585651871,0.332866482801473,0.456653434360326
309,100,100,3.06726726726727,10,3.36291211376006,-5.38899309657402,20,0.2,0.111151758464398,0.212460390926473,0.301422849167435,0.431990401920227
310,100,100,3.07657657657658,10,-5.31934581527304,-1.471874249269,20,0.2,0.122857955833768,0.215405372869029,0.31276792185626,0.437844813560585
311,100,100,3.08588588588589,10,-6.31871338299887,1.42847399196576,20,0.2,0.112879543179147,0.210842363930036,0.303274209012987,0.428640333217065
312,100,100,3.0951951951952,10,-0.330840287036828,-2.57107165993449,20,0.2,0.188953041438836,0.276628118028989,0.379504594656664,0.488779220567629
313,100,100,3.10450450450451,10,-6.30501593756909,2.04097562970414,20,0.2,0.111656564339493,0.211136818902742,0.297493225888931,0.419652530492504
314,100,100,3.11381381381381,10,-5.94370722950641,3.30423311911029,20,0.2,0.109610359031367,0.207138101143417,0.293143054308381,0.423354762927088
315,100,100,3.12312312312312,10,0.675066045386504,3.12260997330182,20,0.2,0.169696238032125,0.265922480913622,0.36607583356296,0.482456911514878
316,100,100,3.13243243243243,10,-5.72680811161121,2.06785401948138,20,0.2,0.114718379896558,0.209042890531658,0.304869251443893,0.430718206870014
317,100,100,3.14174174174174,10,1.9416436514475,5.50777816946222,20,0.2,0.11884668896292,0.213686875585809,0.309001070289442,0.43963550574465
318,100,100,3.15105105105105,10,2.8737025380568,-4.46853107577711,20,0.2,0.125386221406612,0.217093016684911,0.318763925291635,0.442031078414339
319,100,100,3.16036036036036,10,4.00220324801727,2.23382901040992,20,0.2,0.133371990579089,0.230432746854592,0.338087404501416,0.463109566410966
320,100,100,3.16966966966967,10,-2.98574835523683,-0.95314462447473,20,0.2,0.174845529688015,0.265859974417704,0.368350079484279,0.490252977180071
321,100,100,3.17897897897898,10,-6.76396066301094,0.469114056665599,20,0.2,0.110682952710231,0.205525444111876,0.294634152234735,0.424447996494946
322,100,100,3.18828828828829,10,-0.671685661989364,-2.05729199506079,20,0.2,0.198506726661334,0.280429858496918,0.377070059333572,0.485289067512228
323,100,100,3.1975975975976,10,-3.04990336508519,5.28550747795413,20,0.2,0.115708211585048,0.209974809351196,0.310331969583916,0.438044866931763
324,100,100,3.20690690690691,10,5.67734322574722,1.24899059852932,20,0.2,0.117887317482493,0.212599538848586,0.312130663151049,0.449839003000475
325,100,100,3.21621621621622,10,0.119757067607034,-4.98613778587523,20,0.2,0.130793292085716,0.223001634698654,0.327945484695499,0.457735631659855
326,100,100,3.22552552552553,10,1.55043378261299,5.76425819864508,20,0.2,0.116681494425138,0.210701997340243,0.31347926373633,0.433978199447891
327,100,100,3.23483483483484,10,1.28346562219988,-2.93852179165322,20,0.2,0.168247332320875,0.256977520224108,0.360028462268616,0.480647370112455
328,100,100,3.24414414414414,10,-3.55280121340281,-3.84195708617658,20,0.2,0.1286030245829,0.219564558807001,0.322323645660643,0.452061471044517
329,100,100,3.25345345345345,10,-2.93209092422925,-0.184216144275502,20,0.2,0.180680520146687,0.268779100712689,0.370598170898664,0.489818625489485
330,100,100,3.26276276276276,10,-4.05319013854745,2.24945775632225,20,0.2,0.136197346482856,0.22966236547064,0.334362764846562,0.460686449959794
331,100,100,3.27207207207207,10,-1.24255584440663,-0.828879911359561,20,0.2,0.240278550607808,0.31919930721053,0.39983360902077,0.483397064418948
332,100,100,3.28138138138138,10,1.47085578706341,4.09785815251269,20,0.2,0.145532760167492,0.235075206755202,0.343392432972209,0.46844295711236
333,100,100,3.29069069069069,10,1.70285592420993,-2.43418901957529,20,0.2,0.177390943180157,0.26867315066628,0.368330090572515,0.488746192472829
334,100,100,3.3,10,2.65934712516019,-3.26741936978674,20,0.2,0.148268044037284,0.240891684774023,0.347539587410024,0.473171258515697
335,100,100,3.30930930930931,10,2.09128457001472,2.90510879869938,20,0.2,0.164786619711647,0.256326678723478,0.363259068587902,0.488052485209419
336,100,100,3.31861861861862,10,-6.19545918652047,2.19294262921087,20,0.2,0.111899857990242,0.20914399844746,0.302354397713275,0.43372539861484
337,100,100,3.32792792792793,10,-5.1160613793074,3.30052033288038,20,0.2,0.116024329443192,0.214015436255503,0.311047595689062,0.436451549272119
338,100,100,3.33723723723724,10,4.75595052488335,1.50080749799465,20,0.2,0.130857535225104,0.225948528889663,0.327626598272745,0.458380129298604
339,100,100,3.34654654654655,10,-0.826148977453392,-3.71288442573311,20,0.2,0.158529429266669,0.251036209622119,0.358252308700795,0.478231909889747
340,100,100,3.35585585585586,10,4.54290836133761,-0.529617793424558,20,0.2,0.142764986442058,0.234647452467556,0.349947550682001,0.472095033321812
341,100,100,3.36516516516517,10,-0.419204418548568,5.2656599402297,20,0.2,0.12840598060894,0.221978222666762,0.325156936387679,0.449845881425489
342,100,100,3.37447447447448,10,1.7718489471794,-2.65534688749749,20,0.2,0.178419733163458,0.267318336431095,0.368959238516952,0.485941229515691
343,100,100,3.38378378378378,10,-0.315422724240557,0.787195212379183,20,0.2,0.285960455730369,0.346003205443724,0.40720620069438,0.478477293324456
344,100,100,3.39309309309309,10,-3.35894399430039,4.03825303720493,20,0.2,0.126577621799566,0.218238829921574,0.324125099790825,0.458322031232965
345,100,100,3.4024024024024,10,-3.39253962371382,-2.8972833238969,20,0.2,0.140472589146651,0.232475075767776,0.345794381488756,0.469647609928935
346,100,100,3.41171171171171,10,-2.056784228172,3.96883440544331,20,0.2,0.142406598771066,0.234805953012356,0.339314705561875,0.46880036037292
347,100,100,3.42102102102102,10,-3.8924876909102,-0.0474355811207047,20,0.2,0.154341242918394,0.243619926055311,0.356431207057665,0.480093395654122
348,100,100,3.43033033033033,10,-0.161575869520665,5.7486811246273,20,0.2,0.123589755087106,0.214097322330714,0.316013741820221,0.447663197500238
349,100,100,3.43963963963964,10,-5.06747398874753,-2.93860236156489,20,0.2,0.122348810062452,0.216238995476709,0.315163467703418,0.440483824549478
350,100,100,3.44894894894895,10,0.520521968448759,5.9431882655541,20,0.2,0.118571746206946,0.212791676465272,0.313891587433738,0.43999893392804
351,100,100,3.45825825825826,10,0.957009883631166,-5.867874870786,20,0.2,0.118991557813014,0.211984283482698,0.317451287170981,0.441966362549421
352,100,100,3.46756756756757,10,-2.16582684577206,-1.20318648146797,20,0.2,0.201923469572868,0.286070804382648,0.395673240027199,0.508761586482133
353,100,100,3.47687687687688,10,5.53694288919684,0.414501297086748,20,0.2,0.124866714954178,0.216462005899823,0.317966319245989,0.450764797626679
354,100,100,3.48618618618619,10,-0.296709279880986,3.16968339121217,20,0.2,0.172800533736066,0.264494009782127,0.375316094957487,0.499237588593872
355,100,100,3.4954954954955,10,2.0690045228495,4.78067115042076,20,0.2,0.127267627455389,0.222880116319961,0.326406578842462,0.451853065820285
356,100,100,3.50480480480481,10,-5.60039044301235,1.77597699341598,20,0.2,0.124187544625874,0.21878451113899,0.318234177917908,0.45028974646253
357,100,100,3.51411411411411,10,-0.214038739855796,1.24661561141119,20,0.2,0.259647691888655,0.330702370034212,0.412167765888265,0.499118788135391
358,100,100,3.52342342342342,10,-0.87013329016305,4.12514688147203,20,0.2,0.153057366220226,0.238767510270226,0.34366920977623,0.465347836927461
359,100,100,3.53273273273273,10,3.72969194775055,4.63591464801751,20,0.2,0.121572574094112,0.216183573203858,0.316356319835573,0.44861799858472
360,100,100,3.54204204204204,10,-0.923258076287239,2.23113581101979,20,0.2,0.205868923911026,0.291864529873097,0.391319590873421,0.502523689854843
361,100,100,3.55135135135135,10,2.50561042661703,-4.25192919879402,20,0.2,0.136392728658427,0.23042543736379,0.337989830673841,0.464286653671129
362,100,100,3.56066066066066,10,-0.268377622751483,-2.88166438845904,20,0.2,0.184883782162405,0.280841381179365,0.387931062823099,0.511617375176295
363,100,100,3.56996996996997,10,4.58189940585746,-2.84704827391981,20,0.2,0.128612256286973,0.21972388032054,0.325536789434578,0.449858143573985
364,100,100,3.57927927927928,10,5.29803921147647,2.96253519543711,20,0.2,0.117481521485435,0.211600857818199,0.308908055174999,0.436858497213462
365,100,100,3.58858858858859,10,1.05100205544525,-3.01722725299951,20,0.2,0.182952526631663,0.2727911424166,0.375228649076058,0.495652428826975
366,100,100,3.5978978978979,10,1.58017320862197,-1.71851616586495,20,0.2,0.209929907949833,0.295882016255911,0.392107712327672,0.504329928388958
367,100,100,3.60720720720721,10,1.91418160973369,-5.99527202821877,20,0.2,0.116004988745947,0.212001555631639,0.310302525149269,0.440692540581013
368,100,100,3.61651651651652,10,-1.34143842066314,5.1614769160031,20,0.2,0.129731061774176,0.219954021413634,0.326443239127779,0.453135835766716
369,100,100,3.62582582582583,10,4.98195158181838,3.37547330929241,20,0.2,0.121420779156676,0.217303432146234,0.316974517652288,0.445198590234093
370,100,100,3.63513513513514,10,-3.98614272670488,-0.147202098714723,20,0.2,0.155536938982309,0.248918424782217,0.356936999293447,0.485498822717693
371,100,100,3.64444444444445,10,-2.9145028473542,-3.39425113008511,20,0.2,0.146000529883665,0.239071013149355,0.349629394471487,0.475127603512827
372,100,100,3.65375375375375,10,-2.8596567919884,3.13714159275791,20,0.2,0.153652726415716,0.243287709945591,0.351335671883323,0.47695417677823
373,100,100,3.66306306306306,10,5.94576706726688,2.01351877008506,20,0.2,0.118139162604906,0.214223906704238,0.316386922326521,0.443600682043087
374,100,100,3.67237237237237,10,1.82547824828264,2.43763988827077,20,0.2,0.186439280607759,0.276985237369791,0.380903186159845,0.503847649393708
375,100,100,3.68168168168168,10,4.20165668935019,4.71263260440084,20,0.2,0.119014266072292,0.214179265043363,0.316351825345282,0.446616538605672
376,100,100,3.69099099099099,10,-1.74867647375921,2.64823168001382,20,0.2,0.186045826849962,0.275268283972458,0.378784840683884,0.50235333562429
377,100,100,3.7003003003003,10,2.25496222707609,-2.52419753800958,20,0.2,0.175038898364643,0.265255745667,0.375996820935431,0.501038484155741
378,100,100,3.70960960960961,10,-4.73079994667423,-2.93655875075643,20,0.2,0.127466342619577,0.219331084346169,0.325701437501292,0.454866634715697
379,100,100,3.71891891891892,10,-2.4334436624116,-1.55801096247388,20,0.2,0.190737394234615,0.280834826729435,0.385469161208533,0.513232966147321
380,100,100,3.72822822822823,10,0.277420154055202,6.09667933165466,20,0.2,0.120301514220268,0.215735908605749,0.320128917216455,0.445136273375764
381,100,100,3.73753753753754,10,4.56213796435147,-3.59952698074908,20,0.2,0.123399535336486,0.220517303187714,0.322839808555885,0.456606278891295
382,100,100,3.74684684684685,10,4.77193687195926,-1.67132208821749,20,0.2,0.132644079914422,0.224109682600724,0.335346604939163,0.465758287192716
383,100,100,3.75615615615616,10,-2.04031503668552,5.06733629698634,20,0.2,0.128837828240361,0.222217496212481,0.328788365334178,0.456058004386391
384,100,100,3.76546546546547,10,2.8251588898294,-0.191934950057869,20,0.2,0.19408610700148,0.282437086138882,0.393049447898427,0.510377261885026
385,100,100,3.77477477477478,10,0.554130192124593,-5.98601355787994,20,0.2,0.122833475392243,0.218819011530472,0.318921201761882,0.446054731099538
386,100,100,3.78408408408408,10,2.75178783242416,-1.41762530447504,20,0.2,0.189798557115737,0.274167354865956,0.383739176680624,0.504605404120704
387,100,100,3.79339339339339,10,2.43577846623068,-2.03306807510265,20,0.2,0.183779457135957,0.274040809901081,0.383037029741842,0.502628182622895
388,100,100,3.8027027027027,10,-3.88049402654233,0.115988526960588,20,0.2,0.159931319467152,0.251927808981542,0.364928499697652,0.489379720161571
389,100,100,3.81201201201201,10,-4.39102508306874,-1.6739279112405,20,0.2,0.140322908657514,0.23283037671544,0.346937229212724,0.47068934127094
390,100,100,3.82132132132132,10,-3.35881506040476,-4.86260200686338,20,0.2,0.125406035986653,0.218788011227688,0.32088637159067,0.454056424534627
